hierarchy,fold,horizon,seed,reconciliation_method,base_model,source,top_mae_native,top_mae_report,top_rmse_report,top_r2,mase,mase_valid,coherence_error_before,coherence_error_after,is_coherent_after,bottom_mae_mean_native,bottom_mae_weighted_native,worst_machine_mae_native,neg_pred_rate,prediction_hash,model_config_hash,cpu_core_total,report_unit,rel_mae_vs_independent,pct_vs_independent,persistence_mae_native,ewma_mae_native,ridge_mae_native,strongest_det_mae_native,strongest_det_name,rel_mae_vs_persistence,rel_mae_vs_ewma,rel_mae_vs_ridge,rel_mae_vs_strongest_det
memory_um,0,1,0,bottom_up,lightgbm,experiment-freeze-v2:memory_classical,2075080793.3826785,2075080793.3826785,4039951599.535236,0.48092113289936866,2.3902200419041493,True,1491534985.8369813,0.0,True,506790526.9619207,506790526.9619206,1186296378.234332,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,1.122493099372157,12.249309937215692,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.6034264654763384,1.61261876462535,1.527260750489898,1.61261876462535
memory_um,0,1,0,wls,lightgbm,experiment-freeze-v2:memory_classical,1868845404.0685003,1868845404.0685003,4018469300.736752,0.48642682251312297,2.152664009165261,True,1491534985.8369813,0.0,True,522887013.1767534,522887013.1767534,1185538040.141952,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,1.0109322376988525,1.0932237698852543,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.4440672335858498,1.4523459406473944,1.3754713760877122,1.4523459406473944
memory_um,0,1,0,mint,lightgbm,experiment-freeze-v2:memory_classical,1832887965.9285433,1832887965.9285433,4046036843.300323,0.4793562129740292,2.111245771585437,True,1491534985.8369813,0.0,True,536030867.676578,536030867.6765779,1185513850.6278994,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,0.9914814402591023,-0.8518559740897658,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.416282721229418,1.4244021421903594,1.3490066793229163,1.4244021421903594
memory_um,0,1,1,independent,lightgbm,robustness_extension,1848635679.4026902,1848635679.4026902,4323715572.058664,0.4054405889542396,2.129385065477079,True,1491534985.8369813,1491534985.8369813,False,506790526.9619207,506790526.9619206,1186296378.234332,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,1.0,0.0,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.42845106698044,1.4366402479688603,1.3605970062035477,1.4366402479688603
memory_um,0,1,1,bottom_up,lightgbm,robustness_extension,2075080793.3826785,2075080793.3826785,4039951599.535236,0.48092113289936866,2.3902200419041493,True,1491534985.8369813,0.0,True,506790526.9619207,506790526.9619206,1186296378.234332,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,1.122493099372157,12.249309937215692,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.6034264654763384,1.61261876462535,1.527260750489898,1.61261876462535
memory_um,0,1,1,wls,lightgbm,robustness_extension,1868845404.0685003,1868845404.0685003,4018469300.736752,0.48642682251312297,2.152664009165261,True,1491534985.8369813,0.0,True,522887013.1767534,522887013.1767534,1185538040.141952,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,1.0109322376988525,1.0932237698852543,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.4440672335858498,1.4523459406473944,1.3754713760877122,1.4523459406473944
memory_um,0,1,1,mint,lightgbm,robustness_extension,1832887965.9285433,1832887965.9285433,4046036843.300323,0.4793562129740292,2.111245771585437,True,1491534985.8369813,0.0,True,536030867.676578,536030867.6765779,1185513850.6278994,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,0.9914814402591023,-0.8518559740897658,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.416282721229418,1.4244021421903594,1.3490066793229163,1.4244021421903594
memory_um,0,1,2,independent,lightgbm,robustness_extension,1848635679.4026902,1848635679.4026902,4323715572.058664,0.4054405889542396,2.129385065477079,True,1491534985.8369813,1491534985.8369813,False,506790526.9619207,506790526.9619206,1186296378.234332,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,1.0,0.0,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.42845106698044,1.4366402479688603,1.3605970062035477,1.4366402479688603
memory_um,0,1,2,bottom_up,lightgbm,robustness_extension,2075080793.3826785,2075080793.3826785,4039951599.535236,0.48092113289936866,2.3902200419041493,True,1491534985.8369813,0.0,True,506790526.9619207,506790526.9619206,1186296378.234332,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,1.122493099372157,12.249309937215692,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.6034264654763384,1.61261876462535,1.527260750489898,1.61261876462535
memory_um,0,1,2,wls,lightgbm,robustness_extension,1868845404.0685003,1868845404.0685003,4018469300.736752,0.48642682251312297,2.152664009165261,True,1491534985.8369813,0.0,True,522887013.1767534,522887013.1767534,1185538040.141952,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,1.0109322376988525,1.0932237698852543,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.4440672335858498,1.4523459406473944,1.3754713760877122,1.4523459406473944
memory_um,0,1,2,mint,lightgbm,robustness_extension,1832887965.9285433,1832887965.9285433,4046036843.300323,0.4793562129740292,2.111245771585437,True,1491534985.8369813,0.0,True,536030867.676578,536030867.6765779,1185513850.6278994,0.0,2e79f28c7a72daca,3c8a7e96cfa669dc,,native,0.9914814402591023,-0.8518559740897658,1294154012.0869985,1286777035.528772,1358694507.6124406,1286777035.528772,ewma,1.416282721229418,1.4244021421903594,1.3490066793229163,1.4244021421903594
memory_um,0,8,0,independent,lightgbm,experiment-freeze-v2:memory_classical,1526324191.3500135,1526324191.3500135,4156822097.374131,0.44900834492374464,1.7567630831554606,True,1792691829.1344185,1792691829.1344185,False,506382941.607602,506382941.607602,1174995716.2805135,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.0,0.0,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.1817584441775442,1.188490171774743,1.1246484339956013,1.188490171774743
memory_um,0,8,0,bottom_up,lightgbm,experiment-freeze-v2:memory_classical,2008866215.1720126,2008866215.1720126,4015877007.333356,0.48573975547747794,2.3121575519883373,True,1792691829.1344185,0.0,True,506382941.607602,506382941.607602,1174995716.2805135,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.316146482219611,31.614648221961094,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.5553672191375953,1.564227158733909,1.480202080137105,1.564227158733909
memory_um,0,8,0,wls,lightgbm,experiment-freeze-v2:memory_classical,1616183556.0337863,1616183556.0337863,3909966922.8952174,0.5125070807105921,1.860189088880122,True,1792691829.1344185,0.0,True,535715187.2514022,535715187.2514022,1158612420.2120178,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.0588730527846075,5.887305278460753,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.2513321714402645,1.2584602163916245,1.1908599206143504,1.2584602163916245
memory_um,0,8,0,mint,lightgbm,experiment-freeze-v2:memory_classical,1758572960.419478,1758572960.419478,3929155369.1425643,0.5077105260860358,2.024075929221706,True,1792691829.1344185,0.0,True,528429739.88751686,528429739.8875168,1165246761.1729977,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.1521621490281455,15.216214902814551,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.361577348675757,1.3693333904108176,1.2957773566135105,1.3693333904108176
memory_um,0,8,1,independent,lightgbm,robustness_extension,1526324191.3500135,1526324191.3500135,4156822097.374131,0.44900834492374464,1.7567630831554606,True,1792691829.1344185,1792691829.1344185,False,506382941.607602,506382941.607602,1174995716.2805135,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.0,0.0,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.1817584441775442,1.188490171774743,1.1246484339956013,1.188490171774743
memory_um,0,8,1,bottom_up,lightgbm,robustness_extension,2008866215.1720126,2008866215.1720126,4015877007.333356,0.48573975547747794,2.3121575519883373,True,1792691829.1344185,0.0,True,506382941.607602,506382941.607602,1174995716.2805135,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.316146482219611,31.614648221961094,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.5553672191375953,1.564227158733909,1.480202080137105,1.564227158733909
memory_um,0,8,1,wls,lightgbm,robustness_extension,1616183556.0337863,1616183556.0337863,3909966922.8952174,0.5125070807105921,1.860189088880122,True,1792691829.1344185,0.0,True,535715187.2514022,535715187.2514022,1158612420.2120178,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.0588730527846075,5.887305278460753,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.2513321714402645,1.2584602163916245,1.1908599206143504,1.2584602163916245
memory_um,0,8,1,mint,lightgbm,robustness_extension,1758572960.419478,1758572960.419478,3929155369.1425643,0.5077105260860358,2.024075929221706,True,1792691829.1344185,0.0,True,528429739.88751686,528429739.8875168,1165246761.1729977,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.1521621490281455,15.216214902814551,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.361577348675757,1.3693333904108176,1.2957773566135105,1.3693333904108176
memory_um,0,8,2,independent,lightgbm,robustness_extension,1526324191.3500135,1526324191.3500135,4156822097.374131,0.44900834492374464,1.7567630831554606,True,1792691829.1344185,1792691829.1344185,False,506382941.607602,506382941.607602,1174995716.2805135,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.0,0.0,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.1817584441775442,1.188490171774743,1.1246484339956013,1.188490171774743
memory_um,0,8,2,bottom_up,lightgbm,robustness_extension,2008866215.1720126,2008866215.1720126,4015877007.333356,0.48573975547747794,2.3121575519883373,True,1792691829.1344185,0.0,True,506382941.607602,506382941.607602,1174995716.2805135,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.316146482219611,31.614648221961094,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.5553672191375953,1.564227158733909,1.480202080137105,1.564227158733909
memory_um,0,8,2,wls,lightgbm,robustness_extension,1616183556.0337863,1616183556.0337863,3909966922.8952174,0.5125070807105921,1.860189088880122,True,1792691829.1344185,0.0,True,535715187.2514022,535715187.2514022,1158612420.2120178,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.0588730527846075,5.887305278460753,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.2513321714402645,1.2584602163916245,1.1908599206143504,1.2584602163916245
memory_um,0,8,2,mint,lightgbm,robustness_extension,1758572960.419478,1758572960.419478,3929155369.1425643,0.5077105260860358,2.024075929221706,True,1792691829.1344185,0.0,True,528429739.88751686,528429739.8875168,1165246761.1729977,0.0,7b05550d9de97f51,3c8a7e96cfa669dc,,native,1.1521621490281455,15.216214902814551,1291570370.298706,1284254786.1130323,1357156730.239117,1284254786.1130323,ewma,1.361577348675757,1.3693333904108176,1.2957773566135105,1.3693333904108176
memory_um,0,16,0,independent,lightgbm,experiment-freeze-v2:memory_classical,1735274052.5911322,1735274052.5911322,4301279139.397329,0.4060964618241222,1.9955548041542128,True,1522331834.1169596,1522331834.1169596,False,493552141.9963023,493552141.9963023,1183450473.6562254,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.0,0.0,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.3499467369771694,1.3573871815325436,1.2821404144480248,1.3573871815325436
memory_um,0,16,0,bottom_up,lightgbm,experiment-freeze-v2:memory_classical,2111881147.9847877,2111881147.9847877,4078663998.0068183,0.4659812377214966,2.4286507162201856,True,1522331834.1169596,0.0,True,493552141.9963023,493552141.9963023,1183450473.6562254,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.2170303271873981,21.703032718739813,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.6429261189888849,1.6519813656605316,1.5604037680958658,1.6519813656605316
memory_um,0,16,0,wls,lightgbm,experiment-freeze-v2:memory_classical,1841620625.6393313,1841620625.6393313,4042856867.8920226,0.47531652174560757,2.1178527284704214,True,1522331834.1169596,0.0,True,517959041.81285065,517959041.8128506,1174124004.24636,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.0612851744595624,6.128517445956239,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.432678458263932,1.440574891761939,1.3607166134291275,1.440574891761939
memory_um,0,16,0,mint,lightgbm,experiment-freeze-v2:memory_classical,1896120912.491208,1896120912.491208,4034794595.916802,0.4774070845152656,2.180527733085771,True,1522331834.1169596,0.0,True,514972121.9736704,514972121.97367036,1178029089.1527336,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.0926924825850404,9.269248258504037,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.4750766513851576,1.4832067692179058,1.4009851924858248,1.4832067692179058
memory_um,0,16,1,independent,lightgbm,robustness_extension,1735274052.5911322,1735274052.5911322,4301279139.397329,0.4060964618241222,1.9955548041542128,True,1522331834.1169596,1522331834.1169596,False,493552141.9963023,493552141.9963023,1183450473.6562254,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.0,0.0,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.3499467369771694,1.3573871815325436,1.2821404144480248,1.3573871815325436
memory_um,0,16,1,bottom_up,lightgbm,robustness_extension,2111881147.9847877,2111881147.9847877,4078663998.0068183,0.4659812377214966,2.4286507162201856,True,1522331834.1169596,0.0,True,493552141.9963023,493552141.9963023,1183450473.6562254,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.2170303271873981,21.703032718739813,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.6429261189888849,1.6519813656605316,1.5604037680958658,1.6519813656605316
memory_um,0,16,1,wls,lightgbm,robustness_extension,1841620625.6393313,1841620625.6393313,4042856867.8920226,0.47531652174560757,2.1178527284704214,True,1522331834.1169596,0.0,True,517959041.81285065,517959041.8128506,1174124004.24636,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.0612851744595624,6.128517445956239,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.432678458263932,1.440574891761939,1.3607166134291275,1.440574891761939
memory_um,0,16,1,mint,lightgbm,robustness_extension,1896120912.491208,1896120912.491208,4034794595.916802,0.4774070845152656,2.180527733085771,True,1522331834.1169596,0.0,True,514972121.9736704,514972121.97367036,1178029089.1527336,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.0926924825850404,9.269248258504037,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.4750766513851576,1.4832067692179058,1.4009851924858248,1.4832067692179058
memory_um,0,16,2,independent,lightgbm,robustness_extension,1735274052.5911322,1735274052.5911322,4301279139.397329,0.4060964618241222,1.9955548041542128,True,1522331834.1169596,1522331834.1169596,False,493552141.9963023,493552141.9963023,1183450473.6562254,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.0,0.0,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.3499467369771694,1.3573871815325436,1.2821404144480248,1.3573871815325436
memory_um,0,16,2,bottom_up,lightgbm,robustness_extension,2111881147.9847877,2111881147.9847877,4078663998.0068183,0.4659812377214966,2.4286507162201856,True,1522331834.1169596,0.0,True,493552141.9963023,493552141.9963023,1183450473.6562254,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.2170303271873981,21.703032718739813,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.6429261189888849,1.6519813656605316,1.5604037680958658,1.6519813656605316
memory_um,0,16,2,wls,lightgbm,robustness_extension,1841620625.6393313,1841620625.6393313,4042856867.8920226,0.47531652174560757,2.1178527284704214,True,1522331834.1169596,0.0,True,517959041.81285065,517959041.8128506,1174124004.24636,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.0612851744595624,6.128517445956239,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.432678458263932,1.440574891761939,1.3607166134291275,1.440574891761939
memory_um,0,16,2,mint,lightgbm,robustness_extension,1896120912.491208,1896120912.491208,4034794595.916802,0.4774070845152656,2.180527733085771,True,1522331834.1169596,0.0,True,514972121.9736704,514972121.97367036,1178029089.1527336,0.0,3a519968a90eeed9,3c8a7e96cfa669dc,,native,1.0926924825850404,9.269248258504037,1285438902.927975,1278392838.9775565,1353419666.8608923,1278392838.9775565,ewma,1.4750766513851576,1.4832067692179058,1.4009851924858248,1.4832067692179058
memory_um,1,1,0,independent,lightgbm,experiment-freeze-v2:memory_classical,1352577183.8579013,1352577183.8579013,2924283422.8991084,0.5202164529748255,1.3861010834905192,True,732754784.1564883,732754784.1564883,False,238395087.0982274,238395087.09822738,792462122.9281087,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,1.0,0.0,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.602726464556637,1.6207570827726032,1.6209746318712426,1.6209746318712426
memory_um,1,1,0,bottom_up,lightgbm,experiment-freeze-v2:memory_classical,1196299637.4371316,1196299637.4371316,2699479798.417308,0.5911475639876795,1.2259501664084917,True,732754784.1564883,0.0,True,238395087.0982274,238395087.09822738,792462122.9281087,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,0.88445942435978,-11.554057564022003,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.4175465262479485,1.4334938764560927,1.4336862898066456,1.4336862898066456
memory_um,1,1,0,wls,lightgbm,experiment-freeze-v2:memory_classical,1221869948.1311007,1221869948.1311007,2716171174.750314,0.586075914364695,1.252154242435419,True,732754784.1564883,0.0,True,246352054.7894912,246352054.78949118,802856518.267588,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,0.9033643053522538,-9.663569464774625,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.44784587932388,1.4641340962236178,1.4643306223139905,1.4643306223139905
memory_um,1,1,0,mint,lightgbm,experiment-freeze-v2:memory_classical,1220404550.4824648,1220404550.4824648,2714467567.797635,0.5865949853379399,1.2506525246090654,True,732754784.1564883,0.0,True,246949233.4340988,246949233.43409884,799701665.3748889,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,0.9022808938722108,-9.771910612778923,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.4461094670728105,1.462378149393781,1.4625744397889626,1.4625744397889626
memory_um,1,1,1,independent,lightgbm,robustness_extension,1352577183.8579013,1352577183.8579013,2924283422.8991084,0.5202164529748255,1.3861010834905192,True,732754784.1564883,732754784.1564883,False,238395087.0982274,238395087.09822738,792462122.9281087,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,1.0,0.0,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.602726464556637,1.6207570827726032,1.6209746318712426,1.6209746318712426
memory_um,1,1,1,bottom_up,lightgbm,robustness_extension,1196299637.4371316,1196299637.4371316,2699479798.417308,0.5911475639876795,1.2259501664084917,True,732754784.1564883,0.0,True,238395087.0982274,238395087.09822738,792462122.9281087,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,0.88445942435978,-11.554057564022003,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.4175465262479485,1.4334938764560927,1.4336862898066456,1.4336862898066456
memory_um,1,1,1,wls,lightgbm,robustness_extension,1221869948.1311007,1221869948.1311007,2716171174.750314,0.586075914364695,1.252154242435419,True,732754784.1564883,0.0,True,246352054.7894912,246352054.78949118,802856518.267588,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,0.9033643053522538,-9.663569464774625,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.44784587932388,1.4641340962236178,1.4643306223139905,1.4643306223139905
memory_um,1,1,1,mint,lightgbm,robustness_extension,1220404550.4824648,1220404550.4824648,2714467567.797635,0.5865949853379399,1.2506525246090654,True,732754784.1564883,0.0,True,246949233.4340988,246949233.43409884,799701665.3748889,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,0.9022808938722108,-9.771910612778923,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.4461094670728105,1.462378149393781,1.4625744397889626,1.4625744397889626
memory_um,1,1,2,independent,lightgbm,robustness_extension,1352577183.8579013,1352577183.8579013,2924283422.8991084,0.5202164529748255,1.3861010834905192,True,732754784.1564883,732754784.1564883,False,238395087.0982274,238395087.09822738,792462122.9281087,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,1.0,0.0,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.602726464556637,1.6207570827726032,1.6209746318712426,1.6209746318712426
memory_um,1,1,2,bottom_up,lightgbm,robustness_extension,1196299637.4371316,1196299637.4371316,2699479798.417308,0.5911475639876795,1.2259501664084917,True,732754784.1564883,0.0,True,238395087.0982274,238395087.09822738,792462122.9281087,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,0.88445942435978,-11.554057564022003,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.4175465262479485,1.4334938764560927,1.4336862898066456,1.4336862898066456
memory_um,1,1,2,wls,lightgbm,robustness_extension,1221869948.1311007,1221869948.1311007,2716171174.750314,0.586075914364695,1.252154242435419,True,732754784.1564883,0.0,True,246352054.7894912,246352054.78949118,802856518.267588,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,0.9033643053522538,-9.663569464774625,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.44784587932388,1.4641340962236178,1.4643306223139905,1.4643306223139905
memory_um,1,1,2,mint,lightgbm,robustness_extension,1220404550.4824648,1220404550.4824648,2714467567.797635,0.5865949853379399,1.2506525246090654,True,732754784.1564883,0.0,True,246949233.4340988,246949233.43409884,799701665.3748889,0.0,0ff0f60f28b84986,3c8a7e96cfa669dc,,native,0.9022808938722108,-9.771910612778923,843922661.6452392,834534180.4979616,834422178.6472346,834422178.6472346,ridge,1.4461094670728105,1.462378149393781,1.4625744397889626,1.4625744397889626
memory_um,1,8,0,independent,lightgbm,experiment-freeze-v2:memory_classical,1349230704.7903304,1349230704.7903304,2943535599.797134,0.5142099248661095,1.38234083061477,True,799168503.5116102,799168503.5116102,False,255925025.03682604,255925025.03682598,861639278.7633283,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,1.0,0.0,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.5977334742778213,1.615705963843268,1.6158338652610895,1.6158338652610895
memory_um,1,8,0,bottom_up,lightgbm,experiment-freeze-v2:memory_classical,1340514100.6138046,1340514100.6138046,2774377876.626428,0.568439907181272,1.3734103209437858,True,799168503.5116102,0.0,True,255925025.03682604,255925025.03682598,861639278.7633283,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,0.9935395747031414,-0.6460425296858641,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.587411436522959,1.6052678161621696,1.605394891282436,1.605394891282436
memory_um,1,8,0,wls,lightgbm,experiment-freeze-v2:memory_classical,1316136713.382926,1316136713.382926,2765302037.658872,0.5712588190993348,1.3484347125520488,True,799168503.5116102,0.0,True,260569657.43985084,260569657.43985087,854592106.592839,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,0.9754719550259959,-2.452804497400407,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.558544195764263,1.5760758552973537,1.5762006195434468,1.5762006195434468
memory_um,1,8,0,mint,lightgbm,experiment-freeze-v2:memory_classical,1316686002.217671,1316686002.217671,2764486141.1412177,0.5715117801333117,1.3489974809365608,True,799168503.5116102,0.0,True,261977288.54998517,261977288.54998517,855531821.3243225,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,0.975879067636756,-2.4120932363243974,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.5591946532102752,1.5767336295705148,1.5768584458868877,1.5768584458868877
memory_um,1,8,1,independent,lightgbm,robustness_extension,1349230704.7903304,1349230704.7903304,2943535599.797134,0.5142099248661095,1.38234083061477,True,799168503.5116102,799168503.5116102,False,255925025.03682604,255925025.03682598,861639278.7633283,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,1.0,0.0,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.5977334742778213,1.615705963843268,1.6158338652610895,1.6158338652610895
memory_um,1,8,1,bottom_up,lightgbm,robustness_extension,1340514100.6138046,1340514100.6138046,2774377876.626428,0.568439907181272,1.3734103209437858,True,799168503.5116102,0.0,True,255925025.03682604,255925025.03682598,861639278.7633283,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,0.9935395747031414,-0.6460425296858641,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.587411436522959,1.6052678161621696,1.605394891282436,1.605394891282436
memory_um,1,8,1,wls,lightgbm,robustness_extension,1316136713.382926,1316136713.382926,2765302037.658872,0.5712588190993348,1.3484347125520488,True,799168503.5116102,0.0,True,260569657.43985084,260569657.43985087,854592106.592839,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,0.9754719550259959,-2.452804497400407,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.558544195764263,1.5760758552973537,1.5762006195434468,1.5762006195434468
memory_um,1,8,1,mint,lightgbm,robustness_extension,1316686002.217671,1316686002.217671,2764486141.1412177,0.5715117801333117,1.3489974809365608,True,799168503.5116102,0.0,True,261977288.54998517,261977288.54998517,855531821.3243225,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,0.975879067636756,-2.4120932363243974,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.5591946532102752,1.5767336295705148,1.5768584458868877,1.5768584458868877
memory_um,1,8,2,independent,lightgbm,robustness_extension,1349230704.7903304,1349230704.7903304,2943535599.797134,0.5142099248661095,1.38234083061477,True,799168503.5116102,799168503.5116102,False,255925025.03682604,255925025.03682598,861639278.7633283,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,1.0,0.0,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.5977334742778213,1.615705963843268,1.6158338652610895,1.6158338652610895
memory_um,1,8,2,bottom_up,lightgbm,robustness_extension,1340514100.6138046,1340514100.6138046,2774377876.626428,0.568439907181272,1.3734103209437858,True,799168503.5116102,0.0,True,255925025.03682604,255925025.03682598,861639278.7633283,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,0.9935395747031414,-0.6460425296858641,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.587411436522959,1.6052678161621696,1.605394891282436,1.605394891282436
memory_um,1,8,2,wls,lightgbm,robustness_extension,1316136713.382926,1316136713.382926,2765302037.658872,0.5712588190993348,1.3484347125520488,True,799168503.5116102,0.0,True,260569657.43985084,260569657.43985087,854592106.592839,0.0,2109e96d41daa986,3c8a7e96cfa669dc,,native,0.9754719550259959,-2.452804497400407,844465442.1477809,835071934.4879591,835005834.3233938,835005834.3233938,ridge,1.558544195764263,1.5760758552973537,1.5762006195434468,1.5762006195434468
